"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-06","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1108.4","","","","1"
"2011-07","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1107.5","","","","1"
"2011-08","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1109.6","","","","1"
"2011-09","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1089.7","","","","1"
"2011-10","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1079.3","","","","1"
"2011-11","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1080.7","","","","1"
"2011-12","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1081.5","","","","1"
"2012-01","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1076.5","","","","1"
"2012-02","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1087.9","","","","1"
"2012-03","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1091.2","","","","1"
"2012-04","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1082.2","","","","1"
"2012-05","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1076.2","","","","1"
"2012-06","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1086.5","","","","1"
"2012-07","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1098.2","","","","1"
"2012-08","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1100.1","","","","1"
"2012-09","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1104.1","","","","1"
"2012-10","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1103.2","","","","1"
"2012-11","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1114.6","","","","1"
"2012-12","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1096.3","","","","1"
"2013-01","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1100.1","","","","1"
"2013-02","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1101.6","","","","1"
"2013-03","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1096.0","","","","1"
"2013-04","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1100.3","","","","1"
"2013-05","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1105.9","","","","1"
"2013-06","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1092.8","","","","1"
"2013-07","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1107.8","","","","1"
"2013-08","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1113.3","","","","1"
"2013-09","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1119.7","","","","1"
"2013-10","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1095.8","","","","1"
"2013-11","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1094.2","","","","1"
"2013-12","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1106.0","","","","1"
"2014-01","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1111.0","","","","1"
"2014-02","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1093.2","","","","1"
"2014-03","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1083.6","","","","1"
"2014-04","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1085.6","","","","1"
"2014-05","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1084.5","","","","1"
"2014-06","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1085.4","","","","1"
"2014-07","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1105.1","","","","1"
"2014-08","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1093.2","","","","1"
"2014-09","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1095.1","","","","1"
"2014-10","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1104.7","","","","1"
"2014-11","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1104.2","","","","1"
"2014-12","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1107.5","","","","1"
"2015-01","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1105.6","","","","1"
"2015-02","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1105.3","","","","1"
"2015-03","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1098.5","","","","1"
"2015-04","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1099.6","","","","1"
"2015-05","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1113.5","","","","1"
"2015-06","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1118.6","","","","1"
"2015-07","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1113.3","","","","1"
"2015-08","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1111.0","","","","1"
"2015-09","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1108.1","","","","1"
"2015-10","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1120.4","","","","1"
"2015-11","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1104.3","","","","1"
"2015-12","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1116.1","","","","1"
"2016-01","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1111.5","","","","1"
"2016-02","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1117.3","","","","1"
"2016-03","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1123.4","","","","1"
"2016-04","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1123.3","","","","1"
"2016-05","Canada","2021A000011124","Finance, insurance, real estate, rental and leasing [52-53]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057613","1.11.1.1","1137.1","","","","1"
